1,4020d0
< #,PacificDateTime,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
< 1223,4/5/16 01:15:00,0.0,118.0,0.0,0.0,0.0,0.0,444.0,0.0,0,230.9,135.7,0.0,305.8,0.0,4.54
< 1224,4/5/16 01:20:00,0.0,118.2,0.0,0.0,0.0,0.0,446.0,0.0,0,230.0,193.1,0.0,304.3,0.0,4.54
< 1225,4/5/16 01:25:00,0.0,117.7,0.0,0.0,0.0,0.0,446.0,0.0,0,227.2,133.7,0.0,306.9,0.0,4.54
< 1226,4/5/16 01:30:00,0.0,118.5,0.0,0.0,0.0,0.0,445.7,0.0,0,226.9,60.2,0.0,304.9,0.0,4.54
< 1227,4/5/16 01:35:00,0.0,118.8,0.0,0.0,0.0,0.0,444.3,0.0,0,227.2,0.0,0.0,304.1,0.0,4.54
< 1228,4/5/16 01:40:00,0.0,119.4,0.0,0.0,0.0,0.0,444.8,0.0,0,227.8,29.0,0.0,379.2,0.0,4.54
< 1229,4/5/16 01:45:00,0.0,119.4,0.0,0.0,0.0,0.0,444.8,0.0,0,229.2,313.9,0.0,379.5,0.0,4.54
< 1230,4/5/16 01:50:00,0.0,118.5,0.0,0.0,0.0,0.0,445.1,0.0,0,227.8,163.9,0.0,332.5,0.0,4.54
< 1231,4/5/16 01:55:00,0.0,118.5,0.0,0.0,0.0,0.0,444.0,0.0,0,227.5,0.0,0.0,306.9,0.0,4.60
< 1232,4/5/16 02:00:00,0.0,118.8,0.0,0.0,0.0,0.0,444.3,0.0,0,227.8,0.0,0.0,306.0,0.0,4.54
< 1233,4/5/16 02:05:00,0.0,118.5,0.0,0.0,0.0,0.0,444.3,0.0,0,227.5,73.2,0.0,315.3,0.0,4.54
< 1234,4/5/16 02:10:00,0.0,118.2,0.0,0.0,0.0,0.0,444.6,0.0,0,227.5,162.4,0.0,305.8,0.0,4.54
< 1235,4/5/16 02:15:00,0.0,118.5,0.0,0.0,0.0,0.0,444.8,0.0,0,228.0,166.1,0.0,305.8,0.0,4.54
< 1236,4/5/16 02:20:00,0.0,118.2,0.0,0.0,0.0,0.0,445.1,0.0,0,227.8,57.4,0.0,305.8,0.0,4.54
< 1237,4/5/16 02:25:00,0.0,118.5,0.0,0.0,0.0,0.0,444.8,0.0,0,227.8,96.8,0.0,311.4,0.0,4.54
< 1238,4/5/16 02:30:00,0.0,118.2,0.0,0.0,0.0,0.0,444.8,0.0,0,227.5,58.6,0.0,354.2,0.0,4.54
< 1239,4/5/16 02:35:00,0.0,118.5,0.0,0.0,0.0,0.0,445.1,0.0,0,228.0,194.8,0.0,383.2,0.0,4.54
< 1240,4/5/16 02:40:00,0.0,118.2,0.0,0.0,0.0,0.0,444.6,0.0,0,228.0,94.0,0.0,355.9,0.0,4.54
< 1241,4/5/16 02:45:00,0.0,118.5,0.0,0.0,0.0,0.0,444.8,0.0,0,227.8,0.0,0.0,306.3,0.0,4.54
< 1242,4/5/16 02:50:00,0.0,118.0,0.0,0.0,0.0,0.0,445.1,0.0,0,227.8,0.0,0.0,303.5,0.0,4.54
< 1243,4/5/16 02:55:00,0.0,118.0,0.0,0.0,0.0,0.0,445.7,0.0,0,228.0,272.5,0.0,304.3,0.0,4.54
< 1244,4/5/16 03:00:00,0.0,118.2,0.0,0.0,0.0,0.0,445.1,0.0,0,227.8,163.0,0.0,305.2,0.0,4.54
< 1245,4/5/16 03:05:00,0.0,118.8,0.0,0.0,0.0,0.0,444.6,0.0,0,227.8,128.4,0.0,315.0,0.0,4.54
< 1246,4/5/16 03:10:00,0.0,118.5,0.0,0.0,0.0,0.0,444.8,0.0,0,227.5,207.5,0.0,310.0,0.0,4.54
< 1247,4/5/16 03:15:00,0.0,119.4,0.0,0.0,0.0,0.0,444.6,0.0,0,229.2,212.3,0.0,305.2,0.0,4.54
< 1248,4/5/16 03:20:00,0.0,118.2,0.0,0.0,0.0,0.0,446.0,0.0,0,228.6,285.2,0.0,322.1,0.0,4.54
< 1249,4/5/16 03:25:00,0.0,118.8,0.0,0.0,0.0,0.0,444.8,0.0,0,228.9,373.9,0.0,386.8,0.0,4.54
< 1250,4/5/16 03:30:00,0.0,118.8,0.0,0.0,0.0,0.0,445.4,0.0,0,228.9,268.9,0.0,383.2,0.0,4.54
< 1251,4/5/16 03:35:00,0.0,118.8,0.0,0.0,0.0,0.0,444.6,0.0,0,228.3,183.3,0.0,310.0,0.0,4.54
< 1252,4/5/16 03:40:00,0.0,118.2,0.0,0.0,0.0,0.0,445.4,0.0,0,228.9,32.9,0.0,304.3,0.0,4.54
< 1253,4/5/16 03:45:00,0.0,119.7,0.0,0.0,0.0,0.0,444.6,0.0,0,228.6,99.1,0.0,306.9,0.0,4.54
< 1254,4/5/16 03:50:00,0.0,118.8,0.0,0.0,0.0,0.0,444.6,0.0,0,228.9,195.1,0.0,306.9,0.0,4.54
< 1255,4/5/16 03:55:00,0.0,118.8,0.0,0.0,0.0,0.0,444.6,0.0,0,228.3,50.7,0.0,306.6,0.0,4.54
< 1256,4/5/16 04:00:00,0.0,119.4,0.0,0.0,0.0,0.0,444.6,0.0,0,228.0,0.0,0.0,306.3,0.0,4.54
< 1257,4/5/16 04:05:00,0.0,119.9,0.0,0.0,0.0,0.0,444.8,0.0,0,230.6,0.0,0.0,317.0,0.0,4.54
< 1258,4/5/16 04:10:00,0.0,119.4,0.0,0.0,0.0,0.0,444.8,0.0,0,231.4,173.4,0.0,311.4,0.0,4.54
< 1259,4/5/16 04:15:00,0.0,119.4,0.0,0.0,0.0,0.0,444.8,0.0,0,229.7,279.0,0.0,387.4,0.0,4.54
< 1260,4/5/16 04:20:00,0.0,119.1,0.0,0.0,0.0,0.0,444.8,0.0,0,229.2,97.1,0.0,381.2,0.0,4.54
< 1261,4/5/16 04:25:00,0.0,119.4,0.0,0.0,0.0,0.0,444.6,0.0,0,229.2,0.0,0.0,336.2,0.0,4.54
< 1262,4/5/16 04:30:00,0.0,119.7,0.0,0.0,0.0,0.0,444.8,0.0,0,228.9,0.0,0.0,305.2,0.0,4.54
< 1263,4/5/16 04:35:00,0.0,121.1,0.0,0.0,0.0,0.0,445.1,0.0,0,229.5,125.8,0.0,310.5,0.0,4.54
< 1264,4/5/16 04:40:00,0.0,121.1,0.0,0.0,0.0,0.0,444.8,0.0,0,228.6,193.7,0.0,309.4,0.0,4.54
< 1265,4/5/16 04:45:00,0.0,121.3,0.0,0.0,0.0,0.0,444.8,0.0,0,229.5,45.0,0.0,306.9,0.0,4.54
< 1266,4/5/16 04:50:00,0.0,119.9,0.0,0.0,0.0,0.0,445.1,0.0,0,229.2,139.9,0.0,306.0,0.0,4.54
< 1267,4/5/16 04:55:00,0.0,120.2,0.0,0.0,0.0,0.0,445.1,0.0,0,228.9,51.8,0.0,308.6,0.0,4.54
< 1268,4/5/16 05:00:00,0.0,120.8,0.0,0.0,0.0,0.0,445.1,0.0,0,229.2,132.0,0.0,308.8,0.0,4.54
< 1269,4/5/16 05:05:00,0.0,121.9,0.0,0.0,0.0,0.0,445.4,0.0,0,229.5,193.7,0.0,356.7,0.0,4.54
< 1270,4/5/16 05:10:00,0.0,121.1,0.0,0.0,0.0,0.0,444.8,0.0,0,229.7,21.4,0.0,391.1,0.0,4.57
< 1271,4/5/16 05:15:00,0.0,120.2,0.0,0.0,0.0,0.0,445.1,0.0,0,230.0,0.0,0.0,362.9,0.0,4.54
< 1272,4/5/16 05:20:00,0.0,119.4,0.0,0.0,0.0,0.0,444.8,0.0,0,230.0,166.1,0.0,306.0,0.0,4.54
< 1273,4/5/16 05:25:00,0.0,119.7,0.0,0.0,0.0,0.0,444.8,0.0,0,228.9,194.3,0.0,307.2,0.0,4.54
< 1274,4/5/16 05:30:00,0.0,119.9,0.0,0.0,0.0,0.0,444.8,0.0,0,229.5,134.0,0.0,308.8,0.0,4.54
< 1275,4/5/16 05:35:00,0.0,120.5,0.0,0.0,0.0,0.0,444.8,0.0,0,229.2,60.8,0.0,308.3,0.0,4.54
< 1276,4/5/16 05:40:00,0.0,119.9,0.0,0.0,0.0,0.0,444.8,0.0,0,229.7,0.0,0.0,310.5,0.0,4.54
< 1277,4/5/16 05:45:00,0.0,119.7,0.0,0.0,0.0,0.0,444.6,0.0,0,229.2,23.1,0.0,308.8,0.0,4.54
< 1278,4/5/16 05:50:00,0.0,119.1,0.0,0.0,0.0,0.0,444.8,0.0,0,229.2,136.8,0.0,306.6,0.0,4.54
< 1279,4/5/16 05:55:00,0.0,118.8,0.0,0.0,0.0,0.0,444.6,0.0,0,229.5,347.4,0.0,315.0,0.0,4.54
< 1280,4/5/16 06:00:00,0.0,118.5,0.0,0.0,0.0,0.0,444.8,0.0,0,229.2,0.0,0.0,390.8,0.0,4.54
< 1281,4/5/16 06:05:00,0.0,118.2,0.0,0.0,0.0,0.0,445.1,0.0,0,229.2,0.0,0.0,394.4,0.0,4.54
< 1282,4/5/16 06:10:00,0.0,118.8,0.0,0.0,0.0,0.0,445.4,0.0,0,228.9,22.2,0.0,319.8,0.0,4.55
< 1283,4/5/16 06:15:00,0.0,119.4,0.0,0.0,0.0,0.0,445.1,0.0,0,228.9,189.8,0.0,306.9,0.0,4.54
< 1284,4/5/16 06:20:00,0.0,119.4,0.0,0.0,0.0,0.0,444.8,0.0,0,227.8,177.7,0.0,305.2,0.0,4.54
< 1285,4/5/16 06:25:00,0.0,118.2,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,3.4,0.0,306.9,0.0,4.54
< 1286,4/5/16 06:30:00,0.0,117.7,0.0,0.0,0.0,0.0,444.6,0.0,0,227.8,156.8,0.0,307.7,0.0,4.54
< 1287,4/5/16 06:35:00,0.0,118.0,0.0,0.0,0.0,0.0,444.6,0.0,0,227.5,31.5,0.0,308.0,0.0,4.54
< 1288,4/5/16 06:40:00,0.0,117.7,0.0,0.0,0.0,0.0,444.3,0.0,0,226.9,178.5,0.0,309.7,0.0,4.54
< 1289,4/5/16 06:45:00,0.0,118.2,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,128.9,0.0,308.6,0.0,4.54
< 1290,4/5/16 06:50:00,0.0,118.2,0.0,0.0,0.0,0.0,444.6,0.0,0,229.2,0.0,0.0,359.2,0.0,4.54
< 1291,4/5/16 06:55:00,0.0,118.8,0.0,0.0,0.0,0.0,444.6,0.0,0,229.7,0.0,0.0,384.3,0.0,4.54
< 1292,4/5/16 07:00:00,0.0,118.2,0.0,0.0,0.0,0.0,444.6,0.0,0,229.5,82.2,0.0,349.1,0.0,4.54
< 1293,4/5/16 07:05:00,0.0,118.5,0.0,0.0,0.0,0.0,444.3,0.0,0,229.5,311.9,0.0,317.0,0.0,4.54
< 1294,4/5/16 07:10:00,0.0,118.8,0.0,0.0,0.0,0.0,444.8,0.0,152,230.6,168.4,0.0,310.5,0.0,4.54
< 1295,4/5/16 07:15:00,0.0,119.4,0.0,0.0,0.0,0.0,444.6,0.0,314,230.0,0.0,0.0,309.1,0.0,4.54
< 1296,4/5/16 07:20:00,0.0,119.7,0.0,0.0,0.0,0.0,444.8,0.0,360,229.5,0.0,0.0,308.0,0.0,4.54
< 1297,4/5/16 07:25:00,0.0,119.9,0.0,0.0,0.0,0.0,444.6,0.0,588,228.9,45.0,0.0,307.4,0.0,4.54
< 1298,4/5/16 07:30:00,0.0,119.7,0.0,0.0,0.0,0.0,509.9,0.0,674,229.2,199.6,0.0,306.3,0.0,4.54
< 1299,4/5/16 07:35:00,0.0,121.1,0.0,0.0,0.0,0.0,937.2,0.0,773,228.3,248.6,0.0,306.0,0.0,4.54
< 1300,4/5/16 07:40:00,0.0,110.6,0.0,0.0,0.0,0.0,933.9,0.0,883,228.0,211.2,0.0,319.0,0.0,4.54
< 1301,4/5/16 07:45:00,0.0,132.3,0.0,0.0,0.0,0.0,924.0,0.0,1023,227.8,410.8,0.0,394.2,0.0,4.54
< 1302,4/5/16 07:50:00,0.0,119.1,0.0,0.0,0.0,0.0,920.4,0.0,1177,227.2,283.8,0.0,383.2,0.0,4.54
< 1303,4/5/16 07:55:00,0.0,120.5,0.0,0.0,0.0,0.0,827.7,0.0,1352,227.2,337.6,0.0,310.5,0.0,4.55
< 1304,4/5/16 08:00:00,0.0,118.0,0.0,0.0,0.0,0.0,788.3,0.0,1552,227.2,319.0,0.0,309.4,0.0,4.58
< 1305,4/5/16 08:05:00,0.0,117.1,0.0,0.0,0.0,0.0,788.3,0.0,1758,226.9,0.0,0.0,317.3,0.0,4.54
< 1306,4/5/16 08:10:00,0.0,118.2,0.0,0.0,0.0,0.0,788.6,0.0,1972,226.9,0.0,0.0,307.2,0.0,4.54
< 1307,4/5/16 08:15:00,0.0,118.5,0.0,0.0,0.0,0.0,786.6,0.0,2207,227.5,69.5,0.0,307.2,0.0,4.54
< 1308,4/5/16 08:20:00,0.0,117.7,0.0,0.0,0.0,0.0,784.7,0.0,2448,226.9,265.2,0.0,304.9,0.0,4.54
< 1309,4/5/16 08:25:00,0.0,117.4,0.0,0.0,0.0,0.0,784.9,0.0,2729,226.4,212.8,0.0,307.2,0.0,4.54
< 1310,4/5/16 08:30:00,0.0,118.2,0.0,0.0,0.0,0.0,784.4,90.1,3004,226.9,0.0,0.0,307.4,0.0,4.54
< 1311,4/5/16 08:35:00,0.0,119.7,0.0,0.0,0.0,0.0,783.2,452.4,3303,226.4,0.0,0.0,385.1,0.0,4.54
< 1312,4/5/16 08:40:00,0.0,119.4,0.0,0.0,0.0,0.0,783.5,459.2,3602,226.1,80.5,0.0,382.0,0.0,4.54
< 1313,4/5/16 08:45:00,0.0,118.5,0.0,0.0,118.5,0.0,1294.5,455.8,3904,226.6,205.8,0.0,344.0,152.0,4.54
< 1314,4/5/16 08:50:00,0.0,117.1,0.0,0.0,59.1,0.0,1079.4,456.9,4220,228.0,382.6,0.0,414.7,209.2,4.54
< 1315,4/5/16 08:55:00,0.0,118.0,0.0,0.0,0.0,0.0,981.2,455.5,4562,228.0,214.3,0.0,1688.1,210.0,4.54
< 1316,4/5/16 09:00:00,0.0,117.4,0.0,0.0,0.0,0.0,1075.8,447.4,4870,228.6,214.5,0.0,1106.5,208.9,4.54
< 1317,4/5/16 09:05:00,0.0,117.7,0.0,0.0,0.0,0.0,1393.3,440.0,5168,228.9,344.0,0.0,574.6,208.3,4.54
< 1318,4/5/16 09:10:00,0.0,118.5,0.0,0.0,234.5,0.0,1663.6,434.4,5462,229.2,328.0,0.0,573.5,206.1,4.54
< 1319,4/5/16 09:15:00,0.0,117.1,0.0,0.0,0.0,0.0,1845.5,430.5,5746,227.8,340.9,0.0,561.4,199.6,4.54
< 1320,4/5/16 09:20:00,0.0,117.7,0.0,0.0,0.0,0.0,1830.3,428.2,6050,228.3,215.1,0.0,550.1,192.9,4.55
< 1321,4/5/16 09:25:00,0.0,117.7,0.0,0.0,0.0,0.0,1817.3,425.1,6335,228.0,51.5,0.0,609.5,187.8,4.54
< 1322,4/5/16 09:30:00,0.0,118.2,0.0,0.0,0.0,0.0,1805.8,421.7,6585,226.9,190.6,0.0,650.4,182.2,4.54
< 1323,4/5/16 09:35:00,0.0,117.1,0.0,0.0,0.0,0.0,1807.2,421.2,6903,228.3,131.8,0.0,649.8,177.9,4.54
< 1324,4/5/16 09:40:00,0.0,120.5,0.0,0.0,0.0,0.0,1806.1,419.5,7166,226.9,67.0,0.0,604.2,175.1,4.54
< 1325,4/5/16 09:45:00,0.0,118.2,0.0,0.0,0.0,0.0,1805.8,417.0,7419,226.6,0.0,0.0,593.8,172.3,4.54
< 1326,4/5/16 09:50:00,0.0,118.0,0.0,0.0,0.0,0.0,1805.8,423.4,7662,226.9,58.8,0.0,585.3,170.3,4.55
< 1327,4/5/16 09:55:00,0.0,118.2,0.0,0.0,0.0,0.0,1808.9,429.6,7970,226.4,400.4,0.0,581.7,170.1,4.54
< 1328,4/5/16 10:00:00,0.0,117.7,0.0,0.0,177.9,0.0,1810.3,434.7,8242,228.0,223.5,0.0,611.2,200.5,4.54
< 1329,4/5/16 10:05:00,0.0,115.1,0.0,0.0,0.0,0.0,1809.5,437.0,8476,228.6,214.3,0.0,626.1,250.3,4.55
< 1330,4/5/16 10:10:00,0.0,94.0,0.0,0.0,0.0,0.0,1809.5,438.9,8708,229.2,257.3,0.0,608.4,263.5,4.54
< 1331,4/5/16 10:15:00,0.0,97.4,0.0,0.0,0.0,0.0,1813.4,441.2,8990,226.9,235.4,0.0,617.4,267.7,4.54
< 1332,4/5/16 10:20:00,1.7,103.3,0.0,0.0,0.0,0.0,1804.1,442.9,9201,226.4,161.6,0.0,663.9,273.4,4.55
< 1333,4/5/16 10:25:00,141.1,119.1,0.0,0.0,0.0,0.0,1680.8,443.7,9425,225.0,113.5,0.0,647.0,279.6,4.54
< 1334,4/5/16 10:30:00,143.3,146.1,0.0,0.0,0.0,0.0,1678.8,443.4,9645,224.4,0.0,0.0,573.2,276.8,4.54
< 1335,4/5/16 10:35:00,145.3,259.0,0.0,0.0,0.0,0.0,1725.0,443.4,9878,224.1,148.4,0.0,570.1,273.1,4.59
< 1336,4/5/16 10:40:00,124.4,259.9,0.0,0.0,0.0,0.0,2124.8,444.3,10092,225.5,683.6,0.0,567.6,274.5,4.54
< 1337,4/5/16 10:45:00,113.5,257.6,0.0,0.0,0.0,0.0,2136.6,445.4,10317,225.8,179.6,0.0,564.8,270.3,4.54
< 1338,4/5/16 10:50:00,108.1,257.0,0.0,0.0,0.0,0.0,2134.4,446.2,10469,224.7,109.0,0.0,558.0,266.3,4.54
< 1339,4/5/16 10:55:00,103.6,261.6,0.0,0.0,0.0,0.0,2127.9,447.1,10676,224.7,0.0,0.0,556.6,315.3,4.54
< 1340,4/5/16 11:00:00,105.9,263.0,0.0,0.0,0.0,0.0,2124.2,446.8,10933,278.2,11.5,0.0,563.1,181.6,4.54
< 1341,4/5/16 11:05:00,101.9,264.1,0.0,0.0,0.0,0.0,2124.5,446.8,11098,330.5,154.0,0.0,672.3,148.4,4.54
< 1342,4/5/16 11:10:00,108.1,253.9,0.0,0.0,0.0,0.0,2134.9,449.9,11331,316.5,169.5,0.0,743.0,147.2,4.54
< 1343,4/5/16 11:15:00,119.4,260.1,0.0,0.0,0.0,0.0,2058.1,451.3,11490,310.3,6.5,0.0,747.5,150.1,4.54
< 1344,4/5/16 11:20:00,119.4,265.8,0.0,0.0,0.0,0.0,1997.5,451.6,11642,338.4,209.2,0.0,698.5,255.4,4.54
< 1345,4/5/16 11:25:00,116.0,258.2,0.0,0.0,0.0,0.0,2052.4,453.3,11826,362.9,189.8,0.0,664.4,269.7,4.54
< 1346,4/5/16 11:30:00,108.4,246.3,0.0,0.0,0.0,0.0,1662.2,453.0,11975,350.2,199.0,0.0,649.2,261.0,4.54
< 1347,4/5/16 11:35:00,109.2,248.0,0.0,0.0,0.0,0.0,1663.3,453.6,12103,352.5,173.7,0.0,613.8,263.5,4.54
< 1348,4/5/16 11:40:00,115.4,253.1,0.0,0.0,0.0,0.0,1663.3,453.6,12274,353.9,0.0,0.0,594.9,220.2,4.54
< 1349,4/5/16 11:45:00,111.5,248.6,0.0,0.0,0.0,0.0,1664.2,453.6,12412,350.0,289.4,0.0,590.1,201.9,4.54
< 1350,4/5/16 11:50:00,114.6,264.4,0.0,0.0,0.0,0.0,1665.0,454.1,12532,350.5,51.8,0.0,585.3,213.7,4.54
< 1351,4/5/16 11:55:00,114.6,263.5,0.0,0.0,0.0,0.0,1661.6,452.4,12537,352.5,191.2,0.0,579.1,172.3,4.55
< 1352,4/5/16 12:00:00,114.0,266.3,0.0,0.0,0.0,0.0,1660.8,451.9,12697,353.1,419.5,0.0,581.9,134.6,4.54
< 1353,4/5/16 12:05:00,109.8,242.4,0.0,0.0,0.0,0.0,1662.2,452.2,12903,345.4,345.4,0.0,733.1,165.3,4.54
< 1354,4/5/16 12:10:00,107.3,233.7,0.0,0.0,0.0,0.0,1662.8,452.7,13040,358.1,0.0,0.0,726.1,132.0,4.54
< 1355,4/5/16 12:15:00,106.7,234.8,0.0,0.0,0.0,0.0,1660.5,451.9,13142,361.2,73.8,0.0,606.7,131.8,4.54
< 1356,4/5/16 12:20:00,107.0,206.4,0.0,0.0,0.0,0.0,1652.1,451.9,12996,368.0,191.7,0.0,587.3,131.5,4.54
< 1357,4/5/16 12:25:00,58.3,143.3,0.0,0.0,0.0,0.0,1532.4,451.9,12966,358.7,78.0,0.0,587.6,131.5,4.54
< 1358,4/5/16 12:30:00,44.5,143.0,0.0,0.0,0.0,0.0,1531.9,451.6,13349,353.9,0.0,0.0,535.2,131.5,4.54
< 1359,4/5/16 12:35:00,25.1,142.7,0.0,0.0,0.0,0.0,1531.3,451.6,13445,353.3,0.0,0.0,526.8,131.8,4.54
< 1360,4/5/16 12:40:00,0.0,136.3,0.0,0.0,0.0,0.0,1531.9,452.2,13586,355.6,331.1,0.0,523.9,131.8,4.54
< 1361,4/5/16 12:45:00,0.0,114.0,0.0,0.0,0.0,0.0,1531.6,452.2,13635,351.1,179.6,0.0,465.9,131.5,4.54
< 1362,4/5/16 12:50:00,0.0,113.5,0.0,0.0,0.0,0.0,1531.0,451.9,13655,342.6,91.5,0.0,513.8,131.5,4.54
< 1363,4/5/16 12:55:00,0.0,114.3,0.0,0.0,0.0,0.0,1544.2,451.9,13714,337.0,0.0,0.0,534.9,131.5,4.54
< 1364,4/5/16 13:00:00,0.0,113.7,0.0,0.0,0.0,0.0,1656.9,451.3,13744,339.5,0.0,0.0,525.6,131.5,4.54
< 1365,4/5/16 13:05:00,0.0,142.2,0.0,0.0,0.0,0.0,1743.6,452.2,13626,346.9,137.4,0.0,488.8,131.8,4.54
< 1366,4/5/16 13:10:00,0.0,246.1,0.0,0.0,0.0,0.0,2156.6,451.9,13802,344.9,312.5,0.0,452.4,139.9,4.57
< 1367,4/5/16 13:15:00,0.0,245.2,0.0,0.0,593.2,0.0,2156.0,453.3,13873,346.3,320.1,0.0,455.3,290.8,4.54
< 1368,4/5/16 13:20:00,0.0,243.0,0.0,0.0,356.1,0.0,2138.9,453.3,13835,337.8,216.5,0.0,447.9,295.9,4.54
< 1369,4/5/16 13:25:00,0.0,181.6,0.0,0.0,0.0,0.0,2138.3,453.0,13776,337.3,398.1,0.0,444.8,293.6,4.54
< 1370,4/5/16 13:30:00,0.0,245.2,0.0,0.0,0.0,0.0,2142.5,453.6,13807,280.1,322.9,0.0,444.0,286.6,4.54
< 1371,4/5/16 13:35:00,90.9,262.1,0.0,0.0,0.0,0.0,2144.2,453.6,13749,278.4,375.0,0.0,447.1,279.9,4.54
< 1372,4/5/16 13:40:00,97.7,263.2,0.0,0.0,0.0,0.0,2142.8,453.8,13763,275.9,244.7,0.0,427.9,275.9,4.54
< 1373,4/5/16 13:45:00,103.3,262.1,0.0,0.0,0.0,0.0,2138.9,453.3,13746,275.3,213.7,0.0,420.6,272.0,4.54
< 1374,4/5/16 13:50:00,113.7,255.4,0.0,0.0,0.0,0.0,2141.4,453.6,13711,276.5,402.6,0.0,1270.6,270.8,4.54
< 1375,4/5/16 13:55:00,117.1,253.9,0.0,0.0,0.0,0.0,2142.5,453.8,13685,275.9,364.6,0.0,435.0,287.2,4.54
< 1376,4/5/16 14:00:00,116.6,258.5,0.0,0.0,0.0,0.0,2140.5,453.0,13599,275.6,250.3,0.0,407.4,360.7,4.54
< 1377,4/5/16 14:05:00,103.9,261.3,0.0,0.0,1069.3,0.0,2139.1,452.7,13569,278.4,11.0,0.0,459.8,368.3,4.54
< 1378,4/5/16 14:10:00,97.4,261.6,0.0,0.0,0.0,0.0,2143.1,453.0,13523,275.1,0.0,0.0,454.4,348.0,4.54
< 1379,4/5/16 14:15:00,99.1,260.4,0.0,0.0,0.0,0.0,2144.5,453.6,13505,275.9,31.3,0.0,456.1,351.1,4.54
< 1380,4/5/16 14:20:00,113.5,255.9,0.0,0.0,0.0,0.0,2145.9,453.3,13525,277.0,652.9,0.0,450.2,350.0,4.54
< 1381,4/5/16 14:25:00,112.6,241.8,0.0,0.0,0.0,0.0,2146.7,455.8,13471,281.0,210.9,0.0,449.3,307.2,4.54
< 1382,4/5/16 14:30:00,112.9,238.7,0.0,0.0,0.0,0.0,2142.8,543.9,13358,346.6,28.2,0.0,579.7,252.5,4.54
< 1383,4/5/16 14:35:00,116.3,252.0,0.0,0.0,0.0,0.0,2121.7,541.1,13170,345.4,21.1,0.0,597.4,253.7,4.54
< 1384,4/5/16 14:40:00,115.7,249.4,0.0,0.0,0.0,0.0,2011.0,541.1,13115,342.9,49.8,0.0,598.8,254.8,4.54
< 1385,4/5/16 14:45:00,113.5,251.7,0.0,0.0,0.0,0.0,1978.7,540.8,12961,342.1,165.5,0.0,581.9,256.2,4.54
< 1386,4/5/16 14:50:00,112.6,238.5,0.0,0.0,0.0,0.0,1540.9,541.1,12846,346.0,128.9,0.0,516.6,246.9,4.54
< 1387,4/5/16 14:55:00,114.0,245.8,0.0,0.0,0.0,0.0,1500.3,541.4,12703,344.9,83.6,0.0,511.0,251.1,4.54
< 1388,4/5/16 15:00:00,97.7,236.2,0.0,0.0,0.0,0.0,1141.9,541.1,12564,348.0,125.3,0.0,511.3,233.4,4.54
< 1389,4/5/16 15:05:00,96.3,231.4,0.0,0.0,0.0,0.0,897.0,542.0,12481,350.0,110.1,0.0,468.5,228.9,4.54
< 1390,4/5/16 15:10:00,96.0,232.0,0.0,0.0,0.0,0.0,722.4,542.8,12145,348.8,151.2,0.0,449.1,228.0,4.54
< 1391,4/5/16 15:15:00,96.8,231.7,0.0,0.0,0.0,0.0,1064.5,542.0,12117,348.0,136.3,0.0,464.5,223.3,4.54
< 1392,4/5/16 15:20:00,96.6,231.1,0.0,0.0,0.0,0.0,1678.0,543.1,12005,338.1,0.0,0.0,508.2,223.0,4.54
< 1393,4/5/16 15:25:00,97.7,147.2,0.0,0.0,298.2,0.0,1696.3,543.1,11976,342.4,0.0,0.0,509.3,229.5,4.54
< 1394,4/5/16 15:30:00,6.5,142.2,0.0,0.0,0.0,0.0,1679.9,542.8,11833,352.2,120.2,0.0,577.7,227.8,4.54
< 1395,4/5/16 15:35:00,0.0,226.4,0.0,0.0,0.0,0.0,1670.9,543.4,11561,359.5,645.0,0.0,573.5,226.1,4.54
< 1396,4/5/16 15:40:00,0.0,233.7,0.0,0.0,0.0,0.0,1665.0,543.1,11364,356.4,65.6,0.0,513.8,226.6,4.54
< 1397,4/5/16 15:45:00,0.0,231.7,0.0,0.0,0.0,0.0,1297.1,543.9,11340,358.4,0.0,0.0,500.3,225.8,4.54
< 1398,4/5/16 15:50:00,0.0,233.1,0.0,0.0,0.0,0.0,1036.9,543.4,11186,354.7,53.5,0.0,444.6,223.3,4.54
< 1399,4/5/16 15:55:00,0.0,231.7,0.0,0.0,0.0,0.0,842.1,544.5,11019,359.2,138.5,0.0,444.3,228.0,4.56
< 1400,4/5/16 16:00:00,0.0,231.4,0.0,0.0,0.0,0.0,1123.1,543.9,10952,354.2,223.3,0.0,476.4,230.6,4.54
< 1401,4/5/16 16:05:00,0.0,231.7,0.0,0.0,0.0,0.0,1629.3,543.1,10735,356.1,424.6,0.0,534.1,222.7,4.54
< 1402,4/5/16 16:10:00,0.0,235.4,0.0,0.0,0.0,0.0,1561.1,542.2,10259,355.9,215.4,0.0,573.5,229.5,4.54
< 1403,4/5/16 16:15:00,0.0,232.3,0.0,0.0,0.0,0.0,1544.2,542.8,10153,357.6,215.7,0.0,569.0,233.1,4.54
< 1404,4/5/16 16:20:00,0.0,250.0,0.0,0.0,0.0,0.0,1538.1,543.7,10008,359.2,374.7,0.0,630.6,224.4,4.54
